MAX MIN 1 GE Simp 4,MIN MAX 1 GE Simp 4,Month of Data Escala de Tempo 1 GE Simp 4,Data Escala de Tempo 1 GE Simp 4,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
10/6/2008 12:00:00 AM,9/26/2008 12:00:00 AM,October 2008,10/1/2008 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1835.29068372
9/6/2008 12:00:00 AM,8/27/2008 12:00:00 AM,September 2008,9/1/2008 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1867.81505554
8/6/2008 12:00:00 AM,7/27/2008 12:00:00 AM,August 2008,8/1/2008 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1839.19874999
7/6/2008 12:00:00 AM,6/26/2008 12:00:00 AM,July 2008,7/1/2008 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1862.44111558
6/6/2008 12:00:00 AM,5/27/2008 12:00:00 AM,June 2008,6/1/2008 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,788.13868054
5/6/2008 12:00:00 AM,4/26/2008 12:00:00 AM,May 2008,5/1/2008 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,990.81034945
4/6/2008 12:00:00 AM,3/27/2008 12:00:00 AM,April 2008,4/1/2008 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1513.5438611
3/6/2008 12:00:00 AM,2/25/2008 12:00:00 AM,March 2008,3/1/2008 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1342.18552419
2/6/2008 12:00:00 AM,1/27/2008 12:00:00 AM,February 2008,2/1/2008 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1609.5580316
1/6/2008 12:00:00 AM,12/27/2007 12:00:00 AM,January 2008,1/1/2008 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1750.73224462
12/6/2007 12:00:00 AM,11/26/2007 12:00:00 AM,December 2007,12/1/2007 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1699.54229838
11/6/2007 12:00:00 AM,10/27/2007 12:00:00 AM,November 2007,11/1/2007 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1799.7006111
10/6/2007 12:00:00 AM,9/26/2007 12:00:00 AM,October 2007,10/1/2007 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1638.72958216
9/6/2007 12:00:00 AM,8/27/2007 12:00:00 AM,September 2007,9/1/2007 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1674.28718055
8/6/2007 12:00:00 AM,7/27/2007 12:00:00 AM,August 2007,8/1/2007 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1775.84029569
7/6/2007 12:00:00 AM,6/26/2007 12:00:00 AM,July 2007,7/1/2007 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1335.04266129
6/6/2007 12:00:00 AM,5/27/2007 12:00:00 AM,June 2007,6/1/2007 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1357.27055554
5/6/2007 12:00:00 AM,4/26/2007 12:00:00 AM,May 2007,5/1/2007 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1448.41344085
4/6/2007 12:00:00 AM,3/27/2007 12:00:00 AM,April 2007,4/1/2007 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,805.38509722
3/6/2007 12:00:00 AM,2/24/2007 12:00:00 AM,March 2007,3/1/2007 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,926.15267472
2/6/2007 12:00:00 AM,1/27/2007 12:00:00 AM,February 2007,2/1/2007 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1079.90431547
1/6/2007 12:00:00 AM,12/27/2006 12:00:00 AM,January 2007,1/1/2007 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1345.9748387
12/6/2006 12:00:00 AM,11/26/2006 12:00:00 AM,December 2006,12/1/2006 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1830.4285887
11/6/2006 12:00:00 AM,10/27/2006 12:00:00 AM,November 2006,11/1/2006 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1743.68639915
10/6/2006 12:00:00 AM,9/26/2006 12:00:00 AM,October 2006,10/1/2006 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1830.61124999
9/6/2006 12:00:00 AM,8/27/2006 12:00:00 AM,September 2006,9/1/2006 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1839.11945833
8/6/2006 12:00:00 AM,7/27/2006 12:00:00 AM,August 2006,8/1/2006 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1785.94524193
7/6/2006 12:00:00 AM,6/26/2006 12:00:00 AM,July 2006,7/1/2006 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1777.51834676
6/6/2006 12:00:00 AM,5/27/2006 12:00:00 AM,June 2006,6/1/2006 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1396.8709861
5/6/2006 12:00:00 AM,4/26/2006 12:00:00 AM,May 2006,5/1/2006 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1519.68403225
4/6/2006 12:00:00 AM,3/27/2006 12:00:00 AM,April 2006,4/1/2006 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1637.82934722
3/6/2006 12:00:00 AM,2/24/2006 12:00:00 AM,March 2006,3/1/2006 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1714.38926074
2/6/2006 12:00:00 AM,1/27/2006 12:00:00 AM,February 2006,2/1/2006 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1314.16407737
1/6/2006 12:00:00 AM,12/27/2005 12:00:00 AM,January 2006,1/1/2006 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,437.68586021
12/6/2005 12:00:00 AM,11/26/2005 12:00:00 AM,December 2005,12/1/2005 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,445.12698924
11/6/2005 12:00:00 AM,10/27/2005 12:00:00 AM,November 2005,11/1/2005 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1340.76426388
10/6/2005 12:00:00 AM,9/26/2005 12:00:00 AM,October 2005,10/1/2005 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1576.76971422
9/6/2005 12:00:00 AM,8/27/2005 12:00:00 AM,September 2005,9/1/2005 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1677.80466666
8/6/2005 12:00:00 AM,7/27/2005 12:00:00 AM,August 2005,8/1/2005 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1597.52879031
7/6/2005 12:00:00 AM,6/26/2005 12:00:00 AM,July 2005,7/1/2005 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1397.29797042
6/6/2005 12:00:00 AM,5/27/2005 12:00:00 AM,June 2005,6/1/2005 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1696.98806943
5/6/2005 12:00:00 AM,4/26/2005 12:00:00 AM,May 2005,5/1/2005 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1572.1144758
4/6/2005 12:00:00 AM,3/27/2005 12:00:00 AM,April 2005,4/1/2005 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1158.69795833
3/6/2005 12:00:00 AM,2/24/2005 12:00:00 AM,March 2005,3/1/2005 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,0.60801075
2/6/2005 12:00:00 AM,1/27/2005 12:00:00 AM,February 2005,2/1/2005 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,535.46755951
1/6/2005 12:00:00 AM,12/27/2004 12:00:00 AM,January 2005,1/1/2005 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,490.11305107
12/6/2004 12:00:00 AM,11/26/2004 12:00:00 AM,December 2004,12/1/2004 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,533.00241934
11/6/2004 12:00:00 AM,10/27/2004 12:00:00 AM,November 2004,11/1/2004 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1540.73477595
10/6/2004 12:00:00 AM,9/26/2004 12:00:00 AM,October 2004,10/1/2004 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1489.90323923
9/6/2004 12:00:00 AM,8/27/2004 12:00:00 AM,September 2004,9/1/2004 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1837.60487499
8/6/2004 12:00:00 AM,7/27/2004 12:00:00 AM,August 2004,8/1/2004 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1411.16155913
7/6/2004 12:00:00 AM,6/26/2004 12:00:00 AM,July 2004,7/1/2004 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1188.29025537
6/6/2004 12:00:00 AM,5/27/2004 12:00:00 AM,June 2004,6/1/2004 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1233.54158333
5/6/2004 12:00:00 AM,4/26/2004 12:00:00 AM,May 2004,5/1/2004 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,938.75228494
4/6/2004 12:00:00 AM,3/27/2004 12:00:00 AM,April 2004,4/1/2004 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1243.22966666
3/6/2004 12:00:00 AM,2/25/2004 12:00:00 AM,March 2004,3/1/2004 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,982.10404569
2/6/2004 12:00:00 AM,1/27/2004 12:00:00 AM,February 2004,2/1/2004 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1636.44028735
1/6/2004 12:00:00 AM,12/27/2003 12:00:00 AM,January 2004,1/1/2004 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1827.62916665
12/6/2003 12:00:00 AM,11/26/2003 12:00:00 AM,December 2003,12/1/2003 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1862.35801074
11/6/2003 12:00:00 AM,10/27/2003 12:00:00 AM,November 2003,11/1/2003 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1704.68224304
10/6/2003 12:00:00 AM,9/26/2003 12:00:00 AM,October 2003,10/1/2003 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1108.99198515
9/6/2003 12:00:00 AM,8/27/2003 12:00:00 AM,September 2003,9/1/2003 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1357.90883333
8/6/2003 12:00:00 AM,7/27/2003 12:00:00 AM,August 2003,8/1/2003 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1462.86813171
7/6/2003 12:00:00 AM,6/26/2003 12:00:00 AM,July 2003,7/1/2003 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1848.53364247
6/6/2003 12:00:00 AM,5/27/2003 12:00:00 AM,June 2003,6/1/2003 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1838.1518611
5/6/2003 12:00:00 AM,4/26/2003 12:00:00 AM,May 2003,5/1/2003 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1320.89599462
4/6/2003 12:00:00 AM,3/27/2003 12:00:00 AM,April 2003,4/1/2003 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1020.57605555
3/6/2003 12:00:00 AM,2/24/2003 12:00:00 AM,March 2003,3/1/2003 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1585.86681451
2/6/2003 12:00:00 AM,1/27/2003 12:00:00 AM,February 2003,2/1/2003 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1586.3492857
1/6/2003 12:00:00 AM,12/27/2002 12:00:00 AM,January 2003,1/1/2003 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1574.75258064
12/6/2002 12:00:00 AM,11/26/2002 12:00:00 AM,December 2002,12/1/2002 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1663.47201612
11/6/2002 12:00:00 AM,10/27/2002 12:00:00 AM,November 2002,11/1/2002 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1579.20164431
10/6/2002 12:00:00 AM,9/26/2002 12:00:00 AM,October 2002,10/1/2002 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1599.4474059
9/6/2002 12:00:00 AM,8/27/2002 12:00:00 AM,September 2002,9/1/2002 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1604.3197361
8/6/2002 12:00:00 AM,7/27/2002 12:00:00 AM,August 2002,8/1/2002 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1295.30474462
7/6/2002 12:00:00 AM,6/26/2002 12:00:00 AM,July 2002,7/1/2002 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1631.68345429
6/6/2002 12:00:00 AM,5/27/2002 12:00:00 AM,June 2002,6/1/2002 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1812.70795832
5/6/2002 12:00:00 AM,4/26/2002 12:00:00 AM,May 2002,5/1/2002 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1838.08905913
4/6/2002 12:00:00 AM,3/27/2002 12:00:00 AM,April 2002,4/1/2002 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1588.36374999
3/6/2002 12:00:00 AM,2/24/2002 12:00:00 AM,March 2002,3/1/2002 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,857.4852016
2/6/2002 12:00:00 AM,1/27/2002 12:00:00 AM,February 2002,2/1/2002 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1794.73848214
1/6/2002 12:00:00 AM,12/27/2001 12:00:00 AM,January 2002,1/1/2002 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1718.91310483
12/6/2001 12:00:00 AM,11/26/2001 12:00:00 AM,December 2001,12/1/2001 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1855.81405913
11/6/2001 12:00:00 AM,10/27/2001 12:00:00 AM,November 2001,11/1/2001 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1485.87705555
10/6/2001 12:00:00 AM,9/26/2001 12:00:00 AM,October 2001,10/1/2001 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1939.70496843
9/6/2001 12:00:00 AM,8/27/2001 12:00:00 AM,September 2001,9/1/2001 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1957.75406944
8/6/2001 12:00:00 AM,7/27/2001 12:00:00 AM,August 2001,8/1/2001 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1910.33087364
7/6/2001 12:00:00 AM,6/26/2001 12:00:00 AM,July 2001,7/1/2001 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1939.0154301
6/6/2001 12:00:00 AM,5/27/2001 12:00:00 AM,June 2001,6/1/2001 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1629.07581944
5/6/2001 12:00:00 AM,4/26/2001 12:00:00 AM,May 2001,5/1/2001 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1061.21576612
4/6/2001 12:00:00 AM,3/27/2001 12:00:00 AM,April 2001,4/1/2001 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1147.98447221
3/6/2001 12:00:00 AM,2/24/2001 12:00:00 AM,March 2001,3/1/2001 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1711.76084677
2/6/2001 12:00:00 AM,1/27/2001 12:00:00 AM,February 2001,2/1/2001 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1668.99602678
1/6/2001 12:00:00 AM,12/27/2000 12:00:00 AM,January 2001,1/1/2001 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1345.15747311
12/6/2000 12:00:00 AM,11/26/2000 12:00:00 AM,December 2000,12/1/2000 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1646.31354838
11/6/2000 12:00:00 AM,10/27/2000 12:00:00 AM,November 2000,11/1/2000 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1566.45156943
10/6/2000 12:00:00 AM,9/26/2000 12:00:00 AM,October 2000,10/1/2000 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,732.96811944
9/6/2000 12:00:00 AM,8/27/2000 12:00:00 AM,September 2000,9/1/2000 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1084.99472222
8/6/2000 12:00:00 AM,7/27/2000 12:00:00 AM,August 2000,8/1/2000 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,903.75107526
7/6/2000 12:00:00 AM,6/26/2000 12:00:00 AM,July 2000,7/1/2000 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,91.2375
6/6/2000 12:00:00 AM,5/27/2000 12:00:00 AM,June 2000,6/1/2000 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,0.01541666
5/6/2000 12:00:00 AM,4/26/2000 12:00:00 AM,May 2000,5/1/2000 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,0
4/6/2000 12:00:00 AM,3/27/2000 12:00:00 AM,April 2000,4/1/2000 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,498.45222222
3/6/2000 12:00:00 AM,2/25/2000 12:00:00 AM,March 2000,3/1/2000 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,537.88588709
2/6/2000 12:00:00 AM,1/27/2000 12:00:00 AM,February 2000,2/1/2000 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,574.77456896
1/6/2000 12:00:00 AM,12/27/1999 12:00:00 AM,January 2000,1/1/2000 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,561.9329301
12/6/1999 12:00:00 AM,11/26/1999 12:00:00 AM,December 1999,12/1/1999 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,506.76653225
11/6/1999 12:00:00 AM,10/27/1999 12:00:00 AM,November 1999,11/1/1999 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,440.26277777
10/6/1999 12:00:00 AM,9/26/1999 12:00:00 AM,October 1999,10/1/1999 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,437.81935483
9/6/1999 12:00:00 AM,8/27/1999 12:00:00 AM,September 1999,9/1/1999 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,429.26125
8/6/1999 12:00:00 AM,7/27/1999 12:00:00 AM,August 1999,8/1/1999 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,403.67647849
7/6/1999 12:00:00 AM,6/26/1999 12:00:00 AM,July 1999,7/1/1999 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,248.28145161
6/6/1999 12:00:00 AM,5/27/1999 12:00:00 AM,June 1999,6/1/1999 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,279.93069444
5/6/1999 12:00:00 AM,4/26/1999 12:00:00 AM,May 1999,5/1/1999 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,444.20053763
4/6/1999 12:00:00 AM,3/27/1999 12:00:00 AM,April 1999,4/1/1999 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,464.98541666
3/6/1999 12:00:00 AM,2/24/1999 12:00:00 AM,March 1999,3/1/1999 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,527.74784946
2/6/1999 12:00:00 AM,1/27/1999 12:00:00 AM,February 1999,2/1/1999 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,548.48184523
1/6/1999 12:00:00 AM,12/27/1998 12:00:00 AM,January 1999,1/1/1999 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear, ALM. ÁLVARO ALBERTO I,2,558.60672043
